,0
153,-0.064408218
154,-0.0974864
155,-0.129331854
156,-0.1268664
157,-0.102828218
158,-0.0432464
159,-0.003388218
160,0.031539055
161,0.045509964
162,0.055782691
163,0.077355419
164,0.059275419
165,0.034415419
166,-0.019619127
167,-0.072420945
168,-0.075913672
169,-0.038931854
170,0.013459055
171,0.064000873
172,0.092559055
173,0.100571782
174,0.120295419
175,0.115980873
176,0.087217237
177,0.040168146
178,-0.01571549
179,-0.040164581
180,-0.035028218
181,-0.012222763
182,0.014280873
183,0.033388146
184,0.03400451
185,0.060097237
186,0.099133601
187,0.101393601
188,0.080848146
189,0.008939055
190,-0.06769549
191,-0.104677309
192,-0.115771854
193,-0.103650036
194,-0.090090036
195,-0.069339127
196,-0.032973672
197,-0.005853672
198,0.005446328
199,-0.0070864
200,-0.068311854
201,-0.118648218
202,-0.1336464
203,-0.122140945
204,-0.087624581
205,-0.071599127
206,-0.057422763
207,-0.0251664
208,0.008117237
209,0.03852451
210,0.057015419
211,0.020239055
212,-0.045711854
213,-0.069544581
214,-0.0771464
215,-0.055162763
216,-0.021468218
217,-0.009140945
218,0.028046328
219,0.082902691
220,0.131595419
221,0.150497237
222,0.120295419
223,0.052700873
224,0.001131782
225,-0.021879127
226,-0.018591854
227,0.007911782
228,0.040373601
229,0.074889964
230,0.110228146
231,0.149675419
232,0.148442691
233,0.102831782
234,0.018595419
235,-0.057011854
236,-0.083104581
237,-0.064819127
238,-0.006470036
239,0.038113601
240,0.069959055
241,0.081259055
242,0.099955419
243,0.107968146
244,0.063589964
245,0.002775419
246,-0.078173672
247,-0.118648218
248,-0.11515549
249,-0.088857309
250,-0.062148218
251,-0.060093672
252,-0.055779127
253,-0.021468218
254,0.037908146
255,0.063179055
256,0.072219055
257,0.036059055
258,-0.003182763
259,-0.012839127
260,-0.011400945
261,0.000309964
262,-0.036671854
263,-0.0635864
264,-0.081460945
265,-0.068517309
266,-0.04283549
267,-0.041397309
268,-0.046122763
269,-0.072831854
270,-0.0703664
271,-0.068722763
272,-0.047560945
273,-0.052080945
274,-0.107348218
275,-0.1246064
276,-0.122140945
277,-0.090090036
278,-0.067900945
279,-0.091939127
280,-0.139604581
281,-0.1652864
282,-0.141659127
283,-0.093171854
284,-0.051259127
285,-0.052491854
286,-0.072010036
287,-0.087830036
288,-0.077351854
289,-0.068928218
290,-0.083310036
291,-0.09707549
292,-0.105910036
293,-0.071188218
294,-0.014071854
295,0.053728146
296,0.082286328
297,0.073451782
298,0.053933601
299,0.039757237
300,0.063589964
301,0.053317237
302,0.04078451
303,0.033593601
304,0.040373601
305,0.093997237
306,0.138991782
307,0.15830451
308,0.140429964
309,0.097695419
310,0.075917237
311,0.083519055
312,0.083929964
313,0.082697237
314,0.059891782
315,0.040579055
316,0.07016451
317,0.120295419
318,0.168577237
319,0.16056451
320,0.112488146
321,0.064206328
322,0.032771782
323,0.024553601
324,0.008322691
325,-0.015099127
326,-0.031124581
327,-0.010373672
328,0.05660451
329,0.126253601
330,0.156866328
331,0.121733601
332,0.052495419
333,0.013459055
334,-0.013660945
335,-0.036671854
336,-0.055779127
337,-0.07447549
338,-0.059888218
339,-0.000100945
340,0.091120873
341,0.152346328
342,0.148237237
343,0.084957237
344,0.014075419
345,-0.018591854
346,-0.04961549
347,-0.084337309
348,-0.107759127
349,-0.123579127
350,-0.075502763
351,0.010993601
352,0.078793601
353,0.11084451
354,0.069959055
355,0.026608146
356,0.004213601
357,-0.017153672
358,-0.022700945
359,-0.058244581
360,-0.097691854
361,-0.107553672
362,-0.084953672
363,-0.023933672
364,0.012431782
365,0.00688451
366,-0.020030036
367,-0.03831549
368,-0.028248218
369,-0.010373672
370,-0.009140945
371,-0.052697309
372,-0.100362763
373,-0.110224581
374,-0.08125549
375,-0.035644581
376,-0.033590036
377,-0.054751854
378,-0.058039127
379,-0.038931854
380,0.002980873
381,0.022499055
382,0.000515419
383,-0.035233672
384,-0.066257309
385,-0.043862763
386,0.011199055
387,0.021882691
388,0.013869964
389,0.011609964
390,0.027429964
391,0.067699055
392,0.101188146
393,0.099133601
394,0.037291782
395,-0.034411854
396,-0.063791854
397,-0.048177309
398,-0.009757309
399,-0.000511854
400,-0.00667549
401,-0.005237309
402,0.032360873
403,0.084957237
404,0.087628146
405,0.03174451
406,-0.0522864
407,-0.107553672
408,-0.12419549
409,-0.096459127
410,-0.077557309
411,-0.068311854
412,-0.051464581
413,-0.01345549
414,0.050440873
415,0.080231782
416,0.05886451
417,-0.033590036
418,-0.113511854
419,-0.167957309
420,-0.16261549
421,-0.109608218
422,-0.09255549
423,-0.060504581
424,-0.021673672
425,0.057631782
426,0.136731782
427,0.164262691
428,0.119268146
429,0.023320873
430,-0.043040945
431,-0.080844581
432,-0.059682763
433,-0.055984581
434,-0.0771464
435,-0.051053672
436,-0.00893549
437,0.060919055
438,0.106940873
439,0.102009964
440,0.070780873
441,0.007500873
442,-0.031330036
443,-0.02927549
444,-0.03605549
445,-0.065024581
446,-0.097691854
447,-0.09255549
448,-0.011811854
449,0.073862691
450,0.110639055
451,0.076533601
452,-0.00893549
453,-0.065024581
454,-0.094404581
455,-0.089268218
456,-0.095637309
457,-0.0974864
458,-0.064408218
459,0.000309964
460,0.096873601
461,0.145566328
462,0.158715419
463,0.104475419
464,0.022909964
465,-0.006880945
466,-0.042013672
467,-0.062764581
468,-0.063997309
469,-0.067900945
470,-0.02249549
471,0.059891782
472,0.127075419
473,0.15152451
474,0.101599055
475,0.015102691
476,-0.040164581
477,-0.075297309
478,-0.093171854
479,-0.09707549
480,-0.105088218
481,-0.08351549
482,-0.02927549
483,0.058042691
484,0.130773601
485,0.131389964
486,0.08146451
487,0.026608146
488,-0.017153672
489,-0.060710036
490,-0.087213672
491,-0.136933672
492,-0.170422763
493,-0.119470036
494,-0.032151854
495,0.058042691
496,0.107968146
497,0.080231782
498,0.022499055
499,-0.026399127
500,-0.068722763
501,-0.09029549
502,-0.131591854
503,-0.170217309
504,-0.147822763
505,-0.082693672
506,0.019417237
507,0.102420873
508,0.120295419
509,0.080642691
510,0.032360873
511,-0.014893672
512,-0.0590664
513,-0.078584581
514,-0.127688218
515,-0.130153672
516,-0.084131854
517,-0.023728218
518,0.064411782
519,0.08598451
520,0.073657237
521,0.045509964
522,0.019622691
523,0.019622691
524,0.001542691
525,-0.044684581
526,-0.098513672
527,-0.112073672
528,-0.076119127
529,0.006473601
530,0.067288146
531,0.068315419
532,0.049002691
533,0.016129964
534,-0.00441549
535,-0.017770036
536,-0.067284581
537,-0.114539127
538,-0.122962763
539,-0.1065264
540,-0.02701549
541,0.049619055
542,0.063589964
543,0.062357237
544,0.033593601
545,0.017362691
546,0.020033601
547,-0.019619127
548,-0.076940945
549,-0.128510036
550,-0.142480945
551,-0.086802763
552,-0.011400945
553,0.037908146
554,0.061740873
555,0.076122691
556,0.090093601
557,0.105708146
558,0.103448146
559,0.061329964
560,0.012020873
561,-0.024550036
562,-0.038110036
563,-0.006264581
564,0.026608146
565,0.04304451
566,0.061740873
567,0.080642691
568,0.111049964
569,0.131389964
570,0.121528146
571,0.062562691
572,-0.019413672
573,-0.067490036
574,-0.084131854
575,-0.076940945
576,-0.056600945
577,-0.025371854
578,0.005240873
579,0.053728146
580,0.111666328
581,0.120500873
582,0.072629964
583,-0.023111854
584,-0.109197309
585,-0.140220945
586,-0.126250036
587,-0.0907064
588,-0.026604581
589,0.032771782
590,0.078999055
591,0.13118451
592,0.125842691
593,0.089682691
594,0.018389964
595,-0.07447549
596,-0.1042664
597,-0.099130036
598,-0.062764581
599,-0.010373672
600,0.025991782
601,0.072835419
602,0.13344451
603,0.159537237
604,0.142895419
605,0.085779055
606,-0.008730036
607,-0.0726264
608,-0.087419127
609,-0.061942763
610,-0.020851854
611,0.023731782
612,0.072629964
613,0.131800873
614,0.174329964
615,0.149880873
616,0.087217237
617,-0.012633672
618,-0.072420945
619,-0.092760945
620,-0.1020064
621,-0.051259127
622,-0.018591854
623,0.008322691
624,0.056399055
625,0.103653601
626,0.114131782
627,0.093175419
628,0.027429964
629,-0.046944581
630,-0.061120945
631,-0.084748218
632,-0.056190036
633,-0.021057309
634,-0.0048264
635,0.04304451
636,0.07242451
637,0.090093601
638,0.066260873
639,0.010582691
640,-0.064202763
641,-0.087830036
642,-0.094404581
643,-0.073859127
644,-0.027631854
645,-0.053724581
646,-0.014071854
647,0.019622691
648,0.036675419
649,0.066877237
650,0.020033601
651,-0.031124581
652,-0.070160945
653,-0.072010036
654,-0.0319464
655,0.029689964
656,0.039551782
657,0.055988146
658,0.080026328
659,0.064822691
660,0.081259055
661,0.038729964
662,-0.002977309
663,-0.034617309
664,-0.051464581
665,-0.021262763
666,0.010993601
667,0.025169964
668,0.017157237
669,0.036469964
670,0.025580873
671,0.048797237
672,0.026197237
673,-0.059477309
674,-0.102417309
675,-0.156862763
676,-0.128920945
677,-0.060710036
678,-0.010784581
679,0.027635419
680,0.028046328
681,0.018389964
682,0.012431782
683,-0.005442763
684,-0.058244581
685,-0.11063549
686,-0.160971854
687,-0.158711854
688,-0.0952264
689,-0.0455064
690,-0.024344581
691,-0.015304581
692,-0.022290036
693,-0.040164581
694,-0.024550036
695,-0.060299127
696,-0.114744581
697,-0.1426864
698,-0.162204581
699,-0.091322763
700,-0.019824581
701,0.029073601
702,0.052289964
703,0.033799055
704,0.035237237
705,0.027635419
706,0.012431782
707,-0.034000945
708,-0.09255549
709,-0.122962763
710,-0.085159127
711,-0.004004581
712,0.034620873
713,0.049413601
714,0.017773601
715,-0.023728218
716,-0.028042763
717,-0.029891854
718,-0.048382763
719,-0.06543549
720,-0.085570036
721,-0.06543549
722,0.016129964
723,0.06338451
724,0.099955419
725,0.084135419
726,0.041606328
727,0.050851782
728,0.038113601
729,0.02722451
730,-0.008730036
731,-0.053313672
732,-0.0500264
733,-0.019208218
734,0.03852451
735,0.07694451
736,0.072219055
737,0.028868146
738,0.017773601
739,0.038935419
740,0.056399055
741,0.07016451
742,0.026608146
743,-0.013660945
744,-0.026399127
745,-0.010579127
746,0.034209964
747,0.038319055
748,0.007089964
749,-0.001539127
750,0.023526328
751,0.048386328
752,0.06790451
753,0.019828146
754,-0.041602763
755,-0.051259127
756,-0.029070036
757,0.037086328
758,0.050851782
759,0.016746328
760,-0.012222763
761,-0.00667549
762,0.021266328
763,0.038729964
764,0.038935419
765,-0.017153672
766,-0.052491854
767,-0.066668218
768,-0.049410036
769,-0.010373672
770,-0.022290036
771,-0.043862763
772,-0.055368218
773,-0.02927549
774,0.013869964
775,0.031539055
776,-0.00215549
777,-0.049410036
778,-0.066257309
779,-0.054751854
780,-0.016948218
781,-0.028248218
782,-0.054957309
783,-0.062559127
784,-0.046944581
785,0.008733601
786,0.041195419
787,0.039757237
788,0.001542691
789,-0.03153549
790,-0.043862763
791,-0.030097309
792,-0.014277309
793,-0.032768218
794,-0.044479127
795,-0.048793672
796,0.002775419
797,0.07242451
798,0.098311782
799,0.075300873
800,0.023115419
801,-0.025371854
802,-0.032357309
803,-0.010579127
804,-0.045300945
805,-0.055573672
806,-0.068311854
807,-0.049204581
808,0.026608146
809,0.048386328
810,0.060097237
811,0.016540873
812,-0.035644581
813,-0.061120945
814,-0.067079127
815,-0.067079127
816,-0.089473672
817,-0.091322763
818,-0.07221549
819,0.004008146
820,0.065439055
821,0.093586328
822,0.061329964
823,-0.025577309
824,-0.073653672
825,-0.093171854
826,-0.087830036
827,-0.104060945
828,-0.107964581
829,-0.09933549
830,-0.04509549
831,0.039551782
832,0.075506328
833,0.085779055
834,0.019622691
835,-0.040370036
836,-0.070160945
837,-0.086802763
838,-0.075502763
839,-0.0771464
840,-0.068517309
841,-0.028453672
842,0.05208451
843,0.122760873
844,0.134266328
845,0.068520873
846,-0.003593672
847,-0.059682763
848,-0.091733672
849,-0.07673549
850,-0.07221549
851,-0.053930036
852,-0.0229064
853,0.046331782
854,0.121939055
855,0.152140873
856,0.155839055
857,0.100160873
858,0.056399055
859,0.029895419
860,-0.00215549
861,-0.01571549
862,-0.038110036
863,-0.041808218
864,-0.000100945
865,0.068726328
866,0.130362691
867,0.151935419
868,0.105502691
869,0.047769964
870,0.010171782
871,-0.016537309
872,-0.006880945
873,-0.016331854
874,-0.032151854
875,-0.022700945
876,0.019417237
877,0.096257237
878,0.138169964
879,0.109817237
880,0.041811782
881,-0.006880945
882,-0.053108218
883,-0.066873672
884,-0.062148218
885,-0.075502763
886,-0.052697309
887,-0.016948218
888,0.060919055
889,0.127691782
890,0.123993601
891,0.078793601
892,-0.000100945
893,-0.061737309
894,-0.075913672
895,-0.0590664
896,-0.078173672
897,-0.081460945
898,-0.048382763
899,0.00688451
900,0.099749964
901,0.115569964
902,0.083519055
903,0.031333601
904,-0.052080945
905,-0.079200945
906,-0.082077309
907,-0.10159549
908,-0.104882763
909,-0.089062763
910,-0.042424581
911,0.037086328
912,0.084340873
913,0.072219055
914,0.020855419
915,-0.044068218
916,-0.092350036
917,-0.098513672
918,-0.086597309
919,-0.080022763
920,-0.070777309
921,-0.055984581
922,0.010377237
923,0.080026328
924,0.099133601
925,0.081875419
926,0.021060873
927,-0.0342064
928,-0.046328218
929,-0.044890036
930,-0.042424581
931,-0.031124581
932,-0.0409864
933,-0.014071854
934,0.037497237
935,0.047769964
936,0.053522691
937,0.00462451
938,-0.0342064
939,-0.031124581
940,-0.0432464
941,-0.028453672
942,-0.029891854
943,-0.044273672
944,-0.043040945
945,-0.014071854
946,0.015513601
947,0.029895419
948,0.022909964
949,-0.029070036
950,-0.039137309
951,-0.037288218
952,-0.032357309
953,-0.028659127
954,-0.05865549
955,-0.06995549
956,-0.059888218
957,-0.044273672
958,-0.021057309
959,0.005857237
960,-0.00215549
961,-0.000717309
962,-0.010579127
963,-0.020440945
964,-0.01345549
965,-0.053724581
966,-0.07673549
967,-0.065640945
968,-0.019413672
969,0.042222691
970,0.084135419
971,0.076122691
972,0.050235419
973,0.032360873
974,0.00236451
975,0.015513601
976,-0.023933672
977,-0.0703664
978,-0.062559127
979,-0.068517309
980,-0.024550036
981,0.016335419
982,0.022909964
983,0.04304451
984,0.064206328
985,0.077149964
986,0.083313601
987,0.049208146
988,-0.012017309
989,-0.039342763
990,-0.047560945
991,-0.014688218
992,0.035853601
993,0.052289964
994,0.056809964
995,0.058453601
996,0.059891782
997,0.055782691
998,0.026197237
999,-0.050642763
1000,-0.11063549
1001,-0.149877309
1002,-0.138577309
1003,-0.072420945
1004,-0.042013672
1005,0.021471782
1006,0.058248146
1007,0.060302691
1008,0.072835419
1009,0.027429964
1010,-0.037082763
1011,-0.095431854
1012,-0.137550036
1013,-0.12871549
1014,-0.067284581
1015,-0.021673672
1016,0.009555419
1017,0.033388146
1018,0.031949964
1019,0.05434451
1020,0.054549964
1021,0.00236451
1022,-0.046944581
1023,-0.080844581
1024,-0.085159127
1025,-0.033590036
1026,0.019211782
1027,0.052906328
1028,0.075506328
1029,0.06564451
1030,0.088449964
1031,0.09954451
1032,0.058659055
1033,0.030511782
1034,-0.007497309
1035,-0.031740945
1036,0.003391782
1037,0.049002691
1038,0.058042691
1039,0.076122691
1040,0.086189964
1041,0.106735419
1042,0.131800873
1043,0.093791782
1044,0.044893601
1045,-0.02023549
1046,-0.070982763
1047,-0.068928218
1048,-0.029070036
1049,0.005240873
1050,0.02044451
1051,0.022499055
1052,0.021677237
1053,0.053728146
1054,0.051879055
1055,0.034415419
1056,0.003802691
1057,-0.035233672
1058,-0.024139127
1059,0.011199055
1060,0.046331782
1061,0.05208451
1062,0.057220873
1063,0.033182691
1064,0.036469964
1065,0.050851782
1066,0.012020873
1067,-0.000306399
1068,-0.057628218
1069,-0.078379127
1070,-0.051259127
1071,-0.029891854
1072,0.00462451
1073,-0.007497309
1074,-0.028864581
1075,-0.034411854
1076,-0.021879127
1077,-0.033384581
1078,-0.042630036
1079,-0.071393672
1080,-0.089473672
1081,-0.041602763
1082,-0.002360945
1083,0.036469964
1084,0.028046328
1085,-0.010168218
1086,-0.031330036
1087,-0.007702763
1088,0.007706328
1089,0.001542691
1090,-0.023111854
1091,-0.09933549
1092,-0.098513672
1093,-0.0839264
1094,-0.050848218
1095,-0.019413672
1096,-0.046122763
1097,-0.0432464
1098,-0.04057549
1099,-0.0364664
1100,-0.032768218
1101,-0.051259127
1102,-0.103444581
1103,-0.107348218
1104,-0.082899127
1105,-0.039548218
1106,0.01592451
1107,-0.005237309
1108,-0.015920945
1109,-0.023933672
1110,-0.026193672
1111,-0.02023549
1112,-0.047150036
1113,-0.096664581
1114,-0.119264581
1115,-0.102211854
1116,-0.064408218
1117,0.019828146
1118,0.027840873
1119,0.007500873
1120,-0.007702763
1121,-0.050642763
1122,-0.028864581
1123,-0.024344581
1124,-0.069750036
1125,-0.089884581
1126,-0.078173672
1127,-0.0409864
1128,0.036469964
1129,0.07694451
1130,0.073040873
1131,0.078382691
1132,0.059480873
1133,0.067082691
1134,0.075917237
1135,0.031539055
1136,-0.006059127
1137,-0.0183864
1138,0.001748146
1139,0.059686328
1140,0.116597237
1141,0.131595419
1142,0.123788146
1143,0.102215419
1144,0.077149964
1145,0.079615419
1146,0.049413601
1147,-0.009551854
1148,-0.038520945
1149,-0.026399127
1150,0.029895419
1151,0.103859055
1152,0.147826328
1153,0.150702691
1154,0.13570451
1155,0.112282691
1156,0.119473601
1157,0.097695419
1158,0.030511782
1159,-0.003388218
1160,-0.0364664
1161,-0.018180945
1162,0.04530451
1163,0.064617237
1164,0.060508146
1165,0.028046328
1166,-0.0093464
1167,-0.010579127
1168,-0.000306399
1169,-0.0183864
1170,-0.051464581
1171,-0.079200945
1172,-0.084542763
1173,-0.045917309
1174,-0.025577309
1175,-0.037288218
1176,-0.056190036
1177,-0.080228218
1178,-0.084953672
1179,-0.053108218
1180,-0.039137309
1181,-0.054957309
1182,-0.079817309
1183,-0.108991854
1184,-0.074064581
1185,-0.034617309
1186,-0.013660945
1187,-0.008113672
1188,-0.044479127
1189,-0.044068218
1190,-0.018591854
1191,-0.000100945
1192,0.004419055
1193,-0.032357309
1194,-0.0816664
1195,-0.086802763
1196,-0.066257309
1197,-0.042630036
1198,-0.023933672
1199,-0.050231854
1200,-0.048793672
1201,0.002569964
1202,0.048180873
1203,0.092969964
1204,0.087833601
1205,0.036469964
1206,-0.008730036
1207,-0.029891854
1208,-0.028248218
1209,-0.034822763
1210,-0.06769549
1211,-0.08577549
1212,-0.048382763
1213,0.007295419
1214,0.075711782
1215,0.096051782
1216,0.034209964
1217,-0.042630036
1218,-0.102417309
1219,-0.115771854
1220,-0.115771854
1221,-0.125017309
1222,-0.119059127
1223,-0.082693672
1224,-0.014893672
1225,0.073246328
1226,0.129129964
1227,0.107557237
1228,0.042017237
1229,-0.024550036
1230,-0.060299127
1231,-0.064819127
1232,-0.069544581
1233,-0.073037309
1234,-0.050231854
1235,-0.005648218
1236,0.06338451
1237,0.120911782
1238,0.099339055
1239,0.050646328
1240,-0.021057309
1241,-0.082282763
1242,-0.082077309
1243,-0.075913672
1244,-0.053519127
1245,-0.047150036
1246,-0.017564581
1247,0.050440873
1248,0.114748146
1249,0.152551782
1250,0.118035419
1251,0.06338451
1252,0.00462451
1253,-0.019208218
1254,-0.025577309
1255,-0.045300945
1256,-0.058860945
1257,-0.056600945
1258,-0.010168218
1259,0.066877237
1260,0.135499055
1261,0.121733601
1262,0.071602691
1263,-0.0070864
1264,-0.075913672
1265,-0.089062763
1266,-0.103239127
1267,-0.106320945
1268,-0.100773672
1269,-0.052491854
1270,0.020239055
1271,0.115159055
1272,0.15378451
1273,0.129951782
1274,0.085573601
1275,0.003186328
1276,-0.02475549
1277,-0.04735549
1278,-0.04961549
1279,-0.047560945
1280,-0.03831549
1281,0.024553601
1282,0.083929964
1283,0.122555419
1284,0.101393601
1285,0.064000873
1286,0.00914451
1287,-0.0161264
1288,-0.018180945
1289,-0.03831549
1290,-0.052491854
1291,-0.091322763
1292,-0.080639127
1293,-0.03605549
1294,0.033388146
1295,0.084340873
1296,0.081053601
1297,0.053933601
1298,-0.001539127
1299,-0.02249549
1300,-0.041602763
1301,-0.062970036
1302,-0.103033672
1303,-0.117620945
1304,-0.081460945
1305,-0.032357309
1306,0.035853601
1307,0.043455419
1308,0.023731782
1309,-0.015304581
1310,-0.053313672
1311,-0.073653672
1312,-0.105293672
1313,-0.128099127
1314,-0.148439127
1315,-0.113100945
1316,-0.035850036
1317,0.050646328
1318,0.09954451
1319,0.100982691
1320,0.08824451
1321,0.063589964
1322,0.058042691
1323,0.054139055
1324,0.040373601
1325,0.009349964
1326,0.014897237
1327,0.046742691
1328,0.088655419
1329,0.136937237
1330,0.125842691
1331,0.109200873
1332,0.091737237
1333,0.090915419
1334,0.103859055
1335,0.096462691
1336,0.06112451
1337,0.007911782
1338,0.001337237
1339,0.012431782
1340,0.047975419
1341,0.080026328
1342,0.077355419
1343,0.08598451
1344,0.097489964
1345,0.102215419
1346,0.081053601
1347,0.012226328
1348,-0.084953672
1349,-0.138782763
1350,-0.152137309
1351,-0.120702763
1352,-0.062353672
1353,-0.048999127
1354,-0.0364664
1355,-0.028864581
1356,-0.024139127
1357,-0.018591854
1358,-0.053724581
1359,-0.110224581
1360,-0.139604581
1361,-0.145357309
1362,-0.1291264
1363,-0.084748218
1364,-0.092760945
1365,-0.098308218
1366,-0.084542763
1367,-0.073859127
1368,-0.028453672
1369,-0.0296864
1370,-0.073242763
1371,-0.114128218
1372,-0.143508218
1373,-0.14001549
1374,-0.092144581
1375,-0.056600945
1376,-0.036671854
1377,-0.006470036
1378,0.014075419
1379,0.076739055
1380,0.101599055
1381,0.066260873
1382,0.022088146
1383,-0.048588218
1384,-0.075502763
1385,-0.068722763
1386,-0.050231854
1387,-0.014071854
1388,0.02948451
1389,0.089682691
1390,0.15830451
1391,0.194669964
1392,0.156866328
1393,0.085779055
1394,-0.009962763
1395,-0.0726264
1396,-0.071599127
1397,-0.0590664
1398,-0.023317309
1399,0.012431782
1400,0.043455419
1401,0.096462691
1402,0.126459055
1403,0.112693601
1404,0.084546328
1405,0.00462451
1406,-0.062559127
1407,-0.073037309
1408,-0.074064581
1409,-0.033384581
1410,-0.006880945
1411,0.010171782
1412,0.058042691
1413,0.092559055
1414,0.099955419
1415,0.057631782
1416,-0.02023549
1417,-0.100773672
1418,-0.127071854
1419,-0.103033672
1420,-0.071599127
1421,-0.02249549
1422,0.005446328
1423,0.04530451
1424,0.09728451
1425,0.108789964
1426,0.09050451
1427,0.019417237
1428,-0.067284581
1429,-0.109197309
1430,-0.111662763
1431,-0.07673549
1432,-0.026193672
1433,0.011815419
1434,0.061740873
1435,0.102626328
1436,0.11084451
1437,0.094408146
1438,0.024759055
1439,-0.063380945
1440,-0.123373672
1441,-0.113717309
1442,-0.052902763
1443,0.001337237
1444,0.047769964
1445,0.063589964
1446,0.080642691
1447,0.079820873
1448,0.057426328
1449,0.021677237
1450,-0.054957309
1451,-0.084337309
1452,-0.060299127
1453,0.003186328
1454,0.072835419
1455,0.095229964
1456,0.099955419
1457,0.073657237
1458,0.052289964
1459,0.039551782
1460,-0.000100945
1461,-0.062148218
1462,-0.114744581
1463,-0.116799127
1464,-0.071188218
1465,-0.004210036
1466,0.023115419
1467,0.031949964
1468,0.018800873
1469,-0.005853672
1470,-0.002771854
1471,-0.016537309
1472,-0.046944581
1473,-0.087008218
1474,-0.105499127
1475,-0.094199127
1476,-0.048793672
1477,-0.021879127
1478,-0.030713672
1479,-0.050231854
1480,-0.080433672
1481,-0.053519127
1482,-0.050437309
1483,-0.070982763
1484,-0.100773672
1485,-0.136728218
1486,-0.120908218
1487,-0.087624581
1488,-0.031330036
1489,-0.014688218
1490,-0.006059127
1491,-0.002360945
1492,0.008322691
1493,0.03852451
1494,0.026197237
1495,0.007911782
1496,-0.0251664
1497,-0.0183864
1498,0.027635419
1499,0.090915419
1500,0.13118451
1501,0.122966328
1502,0.092559055
1503,0.058248146
1504,0.06564451
1505,0.046126328
1506,0.029279055
1507,0.005446328
1508,-0.006059127
1509,0.040989964
1510,0.094613601
1511,0.161180873
1512,0.158509964
1513,0.123993601
1514,0.068109964
1515,0.019622691
1516,0.010993601
1517,-0.032357309
1518,-0.064819127
1519,-0.113511854
1520,-0.111662763
1521,-0.070160945
1522,-0.023933672
1523,0.020033601
1524,0.000720873
1525,-0.003182763
1526,-0.016537309
1527,-0.027837309
1528,-0.034000945
1529,-0.090911854
1530,-0.1652864
1531,-0.192817309
1532,-0.179668218
1533,-0.117210036
1534,-0.040370036
1535,-0.0342064
1536,-0.0319464
1537,-0.044890036
1538,-0.03605549
1539,0.001337237
1540,-0.015099127
1541,-0.047150036
1542,-0.088240945
1543,-0.095842763
1544,-0.049820945
1545,0.016540873
1546,0.059480873
1547,0.065849964
1548,0.059480873
1549,0.052906328
1550,0.084751782
1551,0.094613601
1552,0.071808146
1553,0.053522691
1554,0.032771782
1555,0.067082691
1556,0.142689964
1557,0.188095419
1558,0.190971782
1559,0.153168146
1560,0.113515419
1561,0.12214451
1562,0.120089964
1563,0.099339055
1564,0.068520873
1565,0.014486328
1566,0.006679055
1567,0.037086328
1568,0.074479055
1569,0.084751782
1570,0.068931782
