,0
994,0.015477855
995,-0.074917295
996,0.023437176
997,-0.003608273
998,-0.085231926
999,0.034888853
1000,0.077365639
1001,-0.114307814
1002,-0.048602804
1003,0.242237296
1004,0.130481927
1005,-0.21948456
1006,-0.061191527
1007,0.201953384
1008,-0.159545998
1009,-0.292255499
1010,0.151192406
1011,0.25109001
1012,-0.160764261
1013,-0.19649999
1014,0.1280454
1015,0.135273763
1016,-0.141028393
1017,-0.159302345
1018,0.136248374
1019,0.076147376
1020,-0.128683323
1021,-0.07475486
1022,0.223719691
1023,0.079314861
1024,-0.127871147
1025,-0.108622584
1026,0.091253843
1027,0.043254262
1028,-0.023425359
1029,-0.102043962
1030,-0.053557075
1031,0.155984242
1032,0.313871188
1033,-0.0814147
1034,-0.328153662
1035,0.021487954
1036,0.185466218
1037,-0.255707594
1038,-0.221921087
1039,0.207719831
1040,0.08800514
1041,-0.102043962
1042,0.092796976
1043,0.308754481
1044,-0.04405462
1045,-0.247098533
1046,0.054381068
1047,0.115456677
1048,-0.199586257
1049,-0.116257036
1050,0.235496238
1051,0.087030529
1052,-0.21249985
1053,0.037812685
1054,0.285607475
1055,0.060797256
1056,-0.088480628
1057,0.012066717
1058,-0.173596636
1059,-0.271788672
1060,0.088817316
1061,0.103923783
1062,-0.199423822
1063,-0.100338393
1064,0.292998274
1065,0.188958573
1066,-0.20047965
1067,-0.166449491
1068,0.067944402
1069,0.003457655
1070,-0.153617115
1071,0.005488094
1072,0.13836003
1073,0.036675639
1074,-0.023344141
1075,0.073142326
1076,0.080127036
1077,0.004188613
1078,0.10002534
1079,0.081507735
1080,-0.092054201
1081,-0.053800728
1082,0.090766537
1083,-0.014735079
1084,-0.088236976
1085,0.039193384
1086,0.005163224
1087,-0.180743782
1088,-0.100663263
1089,0.052837935
1090,-0.071506157
1091,-0.128520888
1092,0.005894182
1093,-0.028135978
1094,0.031883803
1095,0.085568613
1096,-0.049983503
1097,-0.109678413
1098,0.076147376
1099,0.122766258
1100,-0.123160529
1101,0.022625
1102,0.291861228
1103,0.129994621
1104,-0.168236277
1105,0.099456817
1106,0.226562306
1107,-0.109191107
1108,-0.239870169
1109,0.018401687
1110,-0.014166556
1111,-0.199098952
1112,-0.025130928
1113,0.144532565
1114,0.021406737
1115,-0.007100628
1116,0.182948473
1117,0.065832745
1118,-0.138023343
1119,0.009142885
1120,0.098319771
1121,-0.181068652
1122,-0.037313562
1123,0.36585043
1124,0.13836003
1125,-0.277636337
1126,0.047477575
1127,0.295759671
1128,-0.170185499
1129,-0.340661167
1130,0.067375879
1131,0.115781547
1132,-0.266022225
1133,-0.158490169
1134,0.189770749
1135,0.06599518
1136,-0.154510509
1137,0.077528074
1138,0.160126338
1139,-0.159627215
1140,-0.16847993
1141,0.111070929
1142,0.052188194
1143,-0.088643063
1144,0.05933534
1145,0.199435639
1146,0.004513483
1147,0.0286351
1148,0.210724881
1149,-0.005801147
1150,-0.180012824
1151,0.082888434
1152,0.150299012
1153,-0.193576157
1154,-0.149881107
1155,0.117162246
1156,0.005082006
1157,-0.196662425
1158,0.023680829
1159,0.131050449
1160,-0.141596916
1161,-0.200723303
1162,-0.015222385
1163,0.104086218
1164,-0.039587654
1165,-0.066551886
1166,0.010767236
1167,0.026361008
1168,0.031802585
1169,-0.032359291
1170,-0.025212145
1171,0.016371248
1172,0.027498054
1173,-0.048684022
1174,0.027579272
1175,0.126989571
1176,0.032371108
1177,-0.062653443
1178,0.030097016
1179,0.102055779
1180,-0.083526357
1181,-0.05306977
1182,0.14372039
1183,0.052431847
1184,-0.119830608
1185,0.021569172
1186,0.225506477
1187,0.011010889
1188,-0.151180588
1189,0.099375599
1190,0.171984102
1191,-0.100257175
1192,-0.168642365
1193,0.119761208
1194,0.091741148
1195,-0.164094181
1196,-0.117800169
1197,0.102380649
1198,0.036756857
1199,-0.111708852
1200,-0.024643622
1201,0.068512925
1202,-0.041780529
1203,-0.081008612
1204,0.04033043
1205,0.033914242
1206,-0.07775991
1207,0.043579132
1208,0.112451627
1209,-0.047384541
1210,-0.000684441
1211,0.222257775
1212,0.082157475
1213,-0.150287195
1214,0.064695699
1215,0.180024641
1216,-0.019689351
1217,-0.049496197
1218,0.114400849
1219,-0.004664101
1220,-0.174977335
1221,-0.049008892
1222,0.097426378
1223,-0.097495778
1224,-0.12843967
1225,0.06534544
1226,0.020594561
1227,-0.141434481
1228,-0.04705967
1229,0.062908913
1230,-0.084500968
1231,-0.10878502
1232,0.062015519
1233,0.074604242
1234,-0.02472484
1235,0.004269831
1236,0.058604382
1237,-0.014328992
1238,-0.022288313
1239,0.031721368
1240,-0.063546836
1241,-0.129089411
1242,0.035294941
1243,0.068512925
1244,-0.083526357
1245,-0.044704361
1246,0.108390749
1247,0.036756857
1248,-0.073374161
1249,0.040898952
1250,0.104329871
1251,0.006543923
1252,-0.037475998
1253,0.065264222
1254,0.04033043
1255,-0.041212006
1256,0.029284841
1257,0.040005559
1258,-0.031141028
1259,-0.04941498
1260,0.043173044
1261,-0.014247774
1262,-0.126896537
1263,-0.064359012
1264,0.014584461
1265,-0.101231786
1266,-0.135099511
1267,0.029447276
1268,0.011985499
1269,-0.027242584
1270,0.025061527
1271,0.102461867
1272,0.069568753
1273,-0.014328992
1274,0.027741707
1275,0.110096318
1276,0.121954082
1277,0.029122406
1278,-0.061353962
1279,-0.02139492
1280,-0.033252684
1281,-0.075485818
1282,0.022868653
1283,0.120004861
1284,-0.054937774
1285,-0.149881107
1286,0.181161687
1287,0.127558094
1288,-0.114307814
1289,-0.101637874
1290,0.156552765
1291,0.036188334
1292,-0.086368972
1293,0.116268853
1294,0.178481507
1295,-0.108866237
1296,-0.147769451
1297,0.176288633
1298,0.142339691
1299,-0.109515978
1300,-0.175383423
1301,-0.041780529
1302,0.002320609
1303,-0.128033582
1304,-0.17879456
1305,0.034482765
1306,0.042685739
1307,-0.017821347
1308,-0.077272604
1309,0.111395799
1310,0.180268294
1311,-0.057049431
1312,-0.230936237
1313,0.05365011
1314,0.139334641
1315,-0.049252545
1316,-0.108135279
1317,0.048046098
1318,0.066401268
1319,-0.188784321
1320,0.034888853
1321,0.227536917
1322,-0.052338812
1323,-0.202916177
1324,0.064858134
1325,0.060634821
1326,-0.149718672
1327,-0.055181427
1328,0.172796278
1329,0.019376298
1330,-0.117231646
1331,0.074279372
1332,0.077934162
1333,-0.149231367
1334,-0.123322964
1335,0.080776777
1336,-0.035283123
1337,-0.178388473
1338,-0.002065139
1339,0.114482066
1340,-0.063384401
1341,-0.038694261
1342,0.168491747
1343,0.082888434
1344,-0.014491427
1345,0.082157475
1346,0.060391168
1347,-0.046572365
1348,-0.01505995
1349,0.059497775
1350,0.014503244
1351,0.00329522
1352,0.108796837
1353,0.059091687
1354,-0.055262644
1355,0.052269412
1356,0.092147236
1357,-0.093028812
1358,-0.098470389
1359,0.116837376
1360,0.120086078
1361,-0.036582604
1362,-0.008075239
1363,0.093040629
1364,-0.000440788
1365,-0.103749531
1366,-0.02139492
1367,0.053568893
1368,-0.049333762
1369,-0.111708852
1370,-0.049821067
1371,0.004919571
1372,-0.037475998
1373,-0.022694401
1374,-0.015628473
1375,-0.125515838
1376,-0.067364061
1377,0.016533683
1378,-0.025861886
1379,-0.103587095
1380,0.062746477
1381,0.08800514
1382,-0.015303602
1383,-0.015547255
1384,0.093446717
1385,0.102786737
1386,0.004188613
1387,-0.043810968
1388,0.022137695
1389,0.108796837
1390,0.042604521
1391,-0.042998792
1392,0.010523583
1393,0.062015519
1394,-0.01603456
1395,-0.083363922
1396,-0.035607994
1397,-0.007100628
1398,-0.003770708
1399,-0.110328153
1400,-0.11511999
1401,0.015234202
1402,0.079396078
1403,-0.011161507
1404,-0.034308513
1405,-0.000684441
1406,-0.035607994
1407,-0.114307814
1408,0.057223683
1409,0.149486837
1410,-0.050876896
1411,-0.103749531
1412,0.079477296
1413,0.050563843
1414,0.020675779
1415,-0.043567315
1416,-0.033333902
1417,-0.023669012
1418,0.124146956
1419,0.021406737
1420,-0.019851786
1421,0.097507595
1422,0.10969023
1423,-0.022207095
1424,-0.060704221
1425,0.12536522
1426,0.161263384
1427,-0.121211307
1428,-0.180094042
1429,0.10936536
1430,0.340672984
1431,-0.009862026
1432,-0.36323965
1433,-0.072237115
1434,0.271638054
1435,-0.132500549
1436,-0.333351586
1437,0.082319911
1438,0.145182306
1439,-0.117718952
1440,-0.033090249
1441,0.248328613
1442,0.049751667
1443,-0.163444441
1444,-0.011973682
1445,0.160207555
1446,-0.009131067
1447,-0.130632545
1448,0.000127735
1449,0.073467196
1450,-0.086612624
1451,-0.10245005
1452,0.149405619
1453,0.145263523
1454,0.027335619
1455,0.093934022
1456,-0.076460429
1457,-0.263748133
1458,-0.029760329
1459,0.085649831
1460,-0.167830189
1461,-0.126571666
1462,0.233303364
1463,0.162075559
1464,-0.238083383
1465,-0.095140469
1466,0.133080889
1467,-0.159870868
1468,-0.301595519
1469,0.004675919
1470,0.116431288
1471,-0.158896257
1472,-0.092947594
1473,0.175801328
1474,0.192288493
1475,-0.045110449
1476,0.08435035
1477,0.224125779
1478,0.000939911
1479,-0.09976987
1480,0.021894042
1481,-0.004339231
1482,-0.052338812
1483,0.06900023
1484,0.064045958
1485,-0.167586537
1486,-0.098632824
1487,0.17239019
1488,-0.09010498
1489,-0.306712225
1490,-0.013354381
1491,0.104573523
1492,-0.0874248
1493,0.019538733
1494,0.206095479
1495,0.031477715
1496,-0.077191387
1497,0.147131527
1498,0.13771029
1499,-0.105455099
1500,-0.009455938
1501,0.163781128
1502,0.09101019
1503,-0.020095439
1504,0.081426517
1505,0.113426238
1506,-0.045841407
1507,-0.109678413
1508,-0.025618233
1509,-0.058511347
1510,-0.136317774
1511,0.007599751
1512,0.135598633
1513,0.057304901
1514,-0.002146357
1515,0.058360729
1516,0.129426098
1517,-0.041780529
1518,-0.195362944
1519,-0.120642784
1520,0.072167715
1521,0.099456817
1522,-0.016684301
1523,0.022056477
1524,0.152167016
1525,0.112532845
1526,-0.05339464
1527,-0.038450608
1528,-0.031709551
1529,-0.10342466
1530,-0.135424381
1531,-0.138591866
1532,-0.175708293
1533,-0.012785858
1534,0.171009491
1535,0.050807495
1536,-0.108460149
1537,0.023518394
1538,0.070705799
1539,-0.144601966
1540,-0.229961626
1541,-0.011323942
1542,0.055842984
1543,-0.08441975
1544,0.021406737
1545,0.235496238
1546,0.140065599
1547,-0.033983642
1548,0.020432126
1549,0.075984941
1550,0.004919571
1551,-0.072805638
1552,-0.111140329
1553,-0.057617954
1554,0.028716318
1555,0.10603544
1556,0.021244302
1557,0.004188613
1558,-0.017577694
1559,-0.01505995
1560,-0.098064301
1561,-0.119993044
1562,-0.012542205
1563,-0.006938193
1564,-0.031628333
1565,0.020350909
1566,0.115537895
1567,0.041711128
1568,-0.005232624
1569,0.075903723
1570,0.073467196
1571,-0.072480768
1572,-0.043161227
1573,0.048127316
1574,0.064776917
1575,-0.003608273
1576,-0.035201906
1577,0.027741707
1578,0.127639312
